,economy,microsoft,obama,palestine,Others,Top_1%,Top_20%,Top_5%,SentimentHeadline,SentimentTitle,Publish_weekday,Face_pop_rank,LinkedIn_pop_rank
10416,0,0,1,0,0,1,0,0,-0.163520833333333,-0.0559986668988149,2,1,1
10417,1,0,0,0,0,1,0,0,-0.41973891032510796,0.0,2,0,0
10418,0,0,1,0,0,1,0,0,-0.023920798269366998,0.0,2,1,0
10419,0,0,1,0,0,1,0,0,-0.10001653302483,0.0,2,0,0
10420,0,0,1,0,0,1,0,0,0.03125,0.0673961150818428,3,1,0
10421,0,0,1,0,0,1,0,0,0.0790249183019495,0.0,4,1,0
10422,0,0,1,0,0,1,0,0,-0.0266500895444513,0.0,5,0,0
10423,0,0,1,0,0,1,0,0,0.127293769304329,-0.15811388300841903,0,1,0
10424,0,0,1,0,0,1,0,0,-0.10876415920737499,0.206935548972552,0,1,0
10425,1,0,0,0,0,1,0,0,-0.0185056542475654,0.169600131324992,1,0,0
10426,0,0,1,0,0,1,0,0,0.027277236279499,0.0793037651102971,1,0,0
10427,0,0,1,0,0,1,0,0,0.0559016994374947,0.151525804549735,2,1,0
10428,0,0,1,0,0,1,0,0,0.10363923711731099,0.0838525491562421,3,0,0
10429,0,0,1,0,0,1,0,0,-0.1,-0.129903810567666,4,1,0
10430,0,0,1,0,0,1,0,0,-0.165720910600726,-0.0930475039456742,5,1,0
10431,0,0,1,0,0,1,0,0,-0.172061800402921,-0.23304314341323,5,1,0
10432,0,0,1,0,0,1,0,0,-0.0585484029587643,0.0441941738241592,6,1,0
10433,0,0,1,0,0,1,0,0,-0.0106314658974964,0.0,6,0,0
10434,0,0,1,0,0,1,0,0,0.0395833333333334,0.0296463530640786,0,1,0
10435,0,0,1,0,0,1,0,0,-0.111803398874989,0.0,0,1,0
10436,1,0,0,0,0,1,0,0,0.220071725836799,-0.426907484122731,0,0,0
10437,1,0,0,0,0,1,0,0,-0.28868408395803197,-0.230448064174199,1,0,0
10438,0,0,1,0,0,1,0,0,0.139948217109838,0.0441941738241592,1,0,0
10439,0,0,1,0,0,1,0,0,-0.0315359392942674,0.125216825835118,1,1,0
10440,1,0,0,0,0,1,0,0,-0.0334564611894568,0.0711512473537885,1,0,0
10441,0,0,1,0,0,1,0,0,0.11711456063402198,-0.0395284707521047,3,1,0
10442,1,0,0,0,0,1,0,0,-0.0115359978432048,0.0510310363079829,3,0,0
10443,1,0,0,0,0,1,0,0,-0.18262714140600397,0.0988211768802618,3,0,0
10444,0,0,1,0,0,1,0,0,0.078192905271403,-0.229274251606008,3,1,0
10445,0,0,1,0,0,1,0,0,-0.16751586543053198,-0.0790569415042095,4,1,0
10446,1,0,0,0,0,1,0,0,0.0628894118671816,0.0,4,1,0
10447,0,0,1,0,0,1,0,0,-0.039975134316677007,-0.106232765146281,5,1,0
10448,1,0,0,0,0,1,0,0,0.0498703124109397,0.0180421959121758,5,0,0
10449,0,0,0,1,0,1,0,0,-0.284267621807481,-0.154826388888889,6,1,0
10450,0,0,1,0,0,1,0,0,-0.0370683777626042,0.0833333333333333,0,0,0
10451,1,0,0,0,0,1,0,0,-0.03125,-0.0441941738241592,0,0,1
10452,0,0,1,0,0,1,0,0,-0.125778367288801,0.0753778361444409,0,1,0
10453,0,0,1,0,0,1,0,0,0.17249499704548002,0.0597997500079231,0,0,0
10454,0,0,1,0,0,1,0,0,-0.256136971732782,-0.0417244969049993,1,1,0
10455,1,0,0,0,0,1,0,0,-0.0145577342285142,0.0864685297702291,1,0,0
10456,0,0,1,0,0,1,0,0,0.21320071635560997,0.20113319277875,2,1,0
10457,0,0,1,0,0,1,0,0,-0.0765465544619743,0.207142481382487,2,1,0
10458,0,0,1,0,0,1,0,0,-0.04019721839621399,0.0228265272703104,2,1,0
10459,0,0,1,0,0,1,0,0,0.025,-0.115160582998451,2,1,0
10460,0,0,1,0,0,1,0,0,-0.200738767136742,0.102115216109604,2,1,0
10461,1,0,0,0,0,1,0,0,0.0545544725589981,-0.0510310363079829,2,0,1
10462,0,0,1,0,0,1,0,0,0.0136386181397495,-0.34862249216803903,3,0,0
10463,1,0,0,0,0,1,0,0,-0.0682131445414687,-0.0883883476483184,4,0,0
10464,0,0,1,0,0,1,0,0,-0.0255155181539914,0.344615231402868,4,1,0
10465,1,0,0,0,0,1,0,0,-0.214500455947888,0.0,4,0,0
10466,0,0,1,0,0,1,0,0,0.0,0.0243055555555556,5,1,0
10467,0,0,1,0,0,1,0,0,0.30760374663422996,0.40294237537192606,6,1,0
10468,0,0,1,0,0,1,0,0,-0.175,-0.12846752994434,6,0,0
10469,0,0,1,0,0,1,0,0,-0.18643602442581697,0.166666666666667,6,1,0
10470,0,0,1,0,0,1,0,0,-0.0954961542009506,0.0,0,0,0
10471,1,0,0,0,0,1,0,0,0.11592825418787099,0.0,0,0,1
10472,1,0,0,0,0,1,0,0,-0.377728245213596,0.188444590361102,1,0,1
10473,0,0,1,0,0,1,0,0,0.160729860835662,-0.262566129236469,1,1,0
10474,1,0,0,0,0,1,0,0,0.19921607783498604,-0.0902777777777777,2,1,1
10475,1,0,0,0,0,1,0,0,0.008682224732679959,-0.0472455591261534,2,0,0
10476,0,0,1,0,0,1,0,0,-0.0159714773059194,0.0472455591261534,2,1,0
10477,0,0,0,1,0,1,0,0,0.100703102917579,0.0,3,0,0
10478,0,0,1,0,0,1,0,0,-0.0559016994374947,0.0,1,1,0
10479,0,0,1,0,0,1,0,0,-0.0279508497187474,0.0865469237389786,1,1,0
10480,0,0,1,0,0,1,0,0,-0.0439835092151642,0.0255037211443586,2,0,0
10481,1,0,0,0,0,1,0,0,-0.26779576016247497,0.0,2,0,0
10482,0,0,1,0,0,1,0,0,-0.266623561813265,0.0,2,1,0
10483,0,0,1,0,0,1,0,0,-0.0526898943583358,0.038490017945975,3,1,0
10484,0,0,1,0,0,1,0,0,0.0,-0.055998666898815,4,0,0
10485,0,0,1,0,0,1,0,0,-0.0886510179083719,0.0,4,0,0
10486,0,0,1,0,0,1,0,0,0.0498053268194681,-0.452267016866645,6,1,0
10487,0,0,1,0,0,1,0,0,-0.00465847495312449,0.135416666666667,1,0,0
10488,0,0,1,0,0,1,0,0,-0.0294627825494395,-0.236227795630767,1,0,0
10489,0,0,1,0,0,1,0,0,0.103905413124357,-0.0441941738241592,1,1,0
10490,0,0,1,0,0,1,0,0,-0.0260643017571343,-0.24230669110052103,1,1,0
10491,0,0,1,0,0,1,0,0,-0.0310917711351931,-0.0416666666666667,2,0,0
10492,0,0,1,0,0,1,0,0,0.0510310363079829,0.0833333333333333,2,1,0
10493,0,0,1,0,0,1,0,0,0.21221867190679103,0.0,3,0,0
10494,0,0,1,0,0,1,0,0,-0.0815867280908412,-0.25693505988868104,4,0,0
10495,0,0,1,0,0,1,0,0,0.149073325883166,-0.136702628017696,4,1,0
10496,1,0,0,0,0,1,0,0,-0.22066198107248197,-0.0251976315339485,0,1,0
10497,0,0,1,0,0,1,0,0,-0.221417827298483,0.0036828478186797103,0,1,0
10498,0,0,1,0,0,1,0,0,0.0883883476483184,0.0,1,0,0
10499,0,0,1,0,0,1,0,0,-0.0286769667338202,0.0255527210884354,2,1,0
10500,0,0,1,0,0,1,0,0,0.0,-0.5416666666666671,2,1,0
10501,1,0,0,0,0,1,0,0,-0.0369379241284883,-0.5416666666666671,2,1,0
10502,0,1,0,0,0,1,0,0,0.18635975756351103,0.132582521472478,3,0,0
10503,1,0,0,0,0,1,0,0,0.12956687232762,0.176776695296637,4,0,0
10504,0,0,1,0,0,1,0,0,-0.243333333333333,-0.11234987406266302,4,1,0
10505,1,0,0,0,0,1,0,0,-0.279508497187474,-0.125,5,1,1
10506,0,0,1,0,0,1,0,0,-0.100347561764967,-0.0534490805353042,6,0,0
10507,0,0,1,0,0,1,0,0,0.08125,0.0,2,1,0
10508,0,0,1,0,0,1,0,0,-0.0666252238611283,-0.276699295264733,2,0,0
10509,0,0,1,0,0,1,0,0,0.29574294393761796,0.293686855681528,3,0,0
10510,0,0,1,0,0,1,0,0,0.29125,-0.0518811178621375,6,0,0
10511,0,0,1,0,0,1,0,0,-0.0279508497187474,0.7115124735378849,6,0,0
10512,0,0,1,0,0,1,0,0,0.00177667263629668,-0.0511155951354491,0,1,0
10513,0,0,1,0,0,1,0,0,0.0645231751510955,0.0883883476483184,1,1,0
10514,0,0,1,0,0,1,0,0,0.12956687232762,0.0257799347307596,3,1,0
10515,1,0,0,0,0,1,0,0,0.16366341767699402,0.0,3,0,0
10516,1,0,0,0,0,1,0,0,0.0765465544619743,0.0,4,0,0
10517,1,0,0,0,0,1,0,0,0.28092522563853,0.0952893518518519,0,0,1
10518,0,0,1,0,0,1,0,0,-0.106646434689608,0.194348314531182,1,0,0
10519,0,0,1,0,0,1,0,0,-0.164583333333333,0.12562972690740198,2,1,0
10520,0,0,1,0,0,1,0,0,-0.0280895506057296,0.0,3,0,0
10521,0,0,1,0,0,1,0,0,0.0266500895444513,-0.0490153037326099,4,0,0
10522,1,0,0,0,0,1,0,0,-0.0503909833971264,-0.0231481481481481,4,0,0
10523,0,1,0,0,0,1,0,0,0.111803398874989,-0.15075567228888198,4,0,0
10524,0,0,1,0,0,1,0,0,-0.0559016994374947,0.239031956677207,4,1,0
10525,1,0,0,0,0,1,0,0,0.0191366386154936,0.0,5,0,0
10526,0,0,1,0,0,1,0,0,0.044652156769485,0.0331456303681194,6,0,0
10527,0,0,1,0,0,1,0,0,-0.11056724533396302,-0.11458333333333301,1,1,0
10528,1,0,0,0,0,1,0,0,-0.140958333333333,-0.187188293092028,1,0,0
10529,1,0,0,0,0,1,0,0,0.0219609213826612,0.0,2,0,0
10530,0,0,1,0,0,1,0,0,-0.16366341767699402,0.472037085848842,3,0,0
10531,0,0,1,0,0,1,0,0,0.0630712662019723,0.407789351851852,3,0,0
10532,0,0,1,0,0,1,0,0,-0.0341624437506218,0.18564608134920602,3,1,0
10533,0,1,0,0,0,1,0,0,-0.157723317036011,-0.347837306374868,4,0,0
10534,0,0,1,0,0,1,0,0,0.10668987519253699,0.15271323070994103,5,1,1
10535,0,0,1,0,0,1,0,0,-0.0354166666666666,0.03125,5,1,0
10536,0,0,1,0,0,1,0,0,-0.26064301757134306,-0.27699926060231395,6,1,0
10537,1,0,0,0,0,1,0,0,0.19775996302636803,0.114267240777113,0,0,0
10538,0,0,1,0,0,1,0,0,-0.17730203581674397,0.11458333333333301,1,1,0
10539,0,0,1,0,0,1,0,0,-0.255837624449624,-0.0376889180722205,1,1,0
10540,1,0,0,0,0,1,0,0,-0.0860309002014606,-0.00368284781867995,1,0,0
10541,0,0,1,0,0,1,0,0,-0.0215077250503652,0.11858541225631401,2,1,0
10542,0,0,1,0,0,1,0,0,0.17684628742215697,0.0973630383532362,3,1,0
10543,0,0,1,0,0,1,0,0,-0.0810226520109586,0.15625,4,1,0
10544,0,0,1,0,0,1,0,0,0.56463879098563,0.0342580079851573,0,0,0
10545,0,0,1,0,0,1,0,0,0.167992536592326,0.0,0,1,0
10546,0,0,1,0,0,1,0,0,0.10136117349996698,0.11458333333333301,1,1,1
10547,0,0,1,0,0,1,0,0,-0.136627094541906,-0.0452253712133897,1,1,0
10548,0,0,1,0,0,1,0,0,0.0,0.128899673653798,1,1,1
10549,1,0,0,0,0,1,0,0,-0.19661435176038197,-0.0729166666666667,1,0,0
10550,0,0,1,0,0,1,0,0,0.258545359898413,-0.15625,1,1,0
10551,0,0,1,0,0,1,0,0,-0.0370540538249954,0.053953480930768,3,0,0
10552,0,0,1,0,0,1,0,0,0.0369568666536823,-0.22146355840384396,3,0,0
10553,0,0,1,0,0,1,0,0,-0.406430820564536,-0.0790569415042095,3,1,0
10554,1,0,0,0,0,1,0,0,0.172061800402921,-0.0472455591261534,4,0,0
10555,0,0,1,0,0,1,0,0,-0.0247520302509351,0.0376889180722205,4,1,0
10556,1,0,0,0,0,1,0,0,0.32868443771489897,0.0,4,0,1
10557,0,0,1,0,0,1,0,0,0.0387942915975097,0.27621358640099497,5,0,0
10558,0,0,1,0,0,1,0,0,0.00955898891127349,0.0,0,1,0
10559,1,0,0,0,0,1,0,0,-0.156385810542806,0.0,0,0,1
10560,1,0,0,0,0,1,0,0,-0.0559016994374947,0.0,0,0,0
10561,0,0,1,0,0,1,0,0,-0.0547817828613272,0.0,0,0,0
10562,0,0,1,0,0,1,0,0,0.265261942287837,0.4895833333333329,1,1,0
10563,0,0,1,0,0,1,0,0,-0.164433339214612,-0.158564814814815,2,1,1
10564,0,0,1,0,0,1,0,0,0.0559016994374947,-0.12549303942151901,2,1,0
10565,0,1,0,0,0,1,0,0,-0.130321508785672,-0.13834964763236698,3,0,0
10566,0,0,1,0,0,1,0,0,0.065277777777778,-0.17841727068707197,3,0,0
10567,0,0,1,0,0,1,0,0,-0.0333126119305641,0.236227795630767,4,0,0
10568,0,0,1,0,0,1,0,0,0.10814134975010302,-0.189443057077846,5,1,0
10569,0,0,1,0,0,1,0,0,-0.0279508497187474,-0.0944911182523068,6,1,0
10570,0,0,1,0,0,1,0,0,0.10425720702853698,0.0296463530640786,0,1,1
10571,0,0,1,0,0,1,0,0,0.0898358868338449,0.0,1,1,0
10572,0,0,1,0,0,1,0,0,-0.0266500895444513,-0.306345648328812,1,0,0
10573,0,0,1,0,0,1,0,0,0.195486860003076,0.0795495128834866,1,1,0
10574,0,0,1,0,0,1,0,0,0.0681057843913754,0.0376889180722205,2,0,0
10575,0,0,1,0,0,1,0,0,-0.075,0.102063989215016,3,0,0
10576,0,0,0,1,0,1,0,0,-0.0368284781867994,-0.0520833333333333,4,1,1
10577,0,0,0,1,0,1,0,0,-0.4096658192501961,0.08713406014513701,1,1,0
10578,1,0,0,0,0,1,0,0,-0.269331118157055,-0.127672057714238,3,1,0
10579,0,0,1,0,0,1,0,0,0.0342093960562388,-0.232290665703587,4,1,0
10580,0,0,1,0,0,1,0,0,0.0902257072500864,0.0441941738241592,4,1,0
10581,1,0,0,0,0,1,0,0,0.0133250447722257,0.0180459543115317,4,0,0
10582,0,0,1,0,0,1,0,0,0.0750123997686224,0.0170138888888889,5,1,0
10583,0,0,1,0,0,1,0,0,0.109108945117996,-0.006281486345369979,6,1,0
10584,1,0,0,0,0,1,0,0,-0.0818317088384971,-0.0790569415042095,0,0,0
10585,1,0,0,0,0,1,0,0,-0.28492328605290396,0.07493939246753199,2,0,0
10586,0,0,1,0,0,1,0,0,0.11081995568900999,0.18311173664748198,2,1,0
10587,0,0,1,0,0,1,0,0,-0.162045304021917,-0.0811898816047911,2,1,0
10588,0,0,1,0,0,1,0,0,0.267159093010627,0.0,3,1,0
10589,0,0,0,1,0,1,0,0,-0.141666666666667,-0.128770470080086,4,0,0
10590,0,0,1,0,0,1,0,0,-0.263787705121023,0.0,4,1,0
10591,0,1,0,0,0,1,0,0,-0.16811764820958,0.0,4,0,0
10592,0,0,1,0,0,1,0,0,-0.102203727191585,-0.11446786321963699,5,1,0
10593,0,0,1,0,0,1,0,0,-0.0234887312406798,0.33333333333333304,6,1,0
10594,0,0,1,0,0,1,0,0,0.16159828164194598,0.23058274605394397,1,1,0
10595,0,0,1,0,0,1,0,0,0.0266500895444513,0.11048543456039801,3,1,0
10596,0,0,1,0,0,1,0,0,-0.164433339214612,-0.0856450199628935,5,1,0
10597,0,0,1,0,0,1,0,0,0.0358462084172753,0.0706652673226887,6,1,0
10598,1,0,0,0,0,1,0,0,0.0134665234701623,0.04513888888888901,0,0,0
10599,0,0,1,0,0,1,0,0,-0.307459346906221,-0.309359216769115,0,0,0
10600,1,0,0,0,0,1,0,0,0.0,0.0988211768802618,2,0,0
10601,0,0,1,0,0,1,0,0,0.0545544725589981,-0.11934824056203099,4,0,0
10602,0,0,1,0,0,1,0,0,0.0556519225933857,-0.0510576080548018,4,1,0
10603,0,0,1,0,0,1,0,0,-0.0818317088384971,0.0,6,1,0
10604,0,0,1,0,0,1,0,0,-0.0513888888888888,-0.27324465602359804,0,1,0
10605,0,0,1,0,0,1,0,0,0.41371139646206995,-0.0510310363079829,0,0,0
10606,0,0,1,0,0,1,0,0,-0.11470786693528098,0.34375,0,0,0
10607,0,0,1,0,0,1,0,0,-0.0577418606796444,-0.0741666666666667,0,0,0
10608,0,0,1,0,0,1,0,0,0.15684410860712,-0.208333333333333,4,1,0
10609,0,0,1,0,0,1,0,0,-0.0510310363079829,-0.0883883476483184,4,0,0
10610,0,0,1,0,0,1,0,0,-0.0587325972199953,-0.0590569489076918,0,1,0
10611,1,0,0,0,0,1,0,0,-0.377570760016509,0.0,0,0,1
10612,1,0,0,0,0,1,0,0,-0.12315382580246001,0.236227795630767,0,0,0
10613,0,0,1,0,0,1,0,0,-0.210979875560239,0.206597222222222,0,1,0
10614,1,0,0,0,0,1,0,0,-0.0266500895444513,0.188982236504614,0,0,0
10615,0,0,1,0,0,1,0,0,-0.0838525491562421,0.0,0,1,0
10616,0,0,1,0,0,1,0,0,-0.0860309002014606,0.0395284707521047,0,0,0
10617,0,0,1,0,0,1,0,0,0.184121344886619,-0.167996000696445,1,1,0
10618,1,0,0,0,0,1,0,0,0.0545544725589981,0.0441941738241592,1,0,0
10619,0,0,1,0,0,1,0,0,0.18150760853104397,0.0472455591261534,3,0,1
10620,1,0,0,0,0,1,0,0,0.0186338998124982,-0.235702260395516,3,0,0
10621,0,0,1,0,0,1,0,0,-0.108253175473055,0.15811388300841903,4,1,0
10622,0,0,1,0,0,1,0,0,0.0,0.0,4,1,0
10623,0,0,1,0,0,1,0,0,0.0756753288809147,-0.0127314814814813,0,1,0
10624,0,0,1,0,0,1,0,0,-0.15990053726670803,0.0,1,1,0
10625,0,0,1,0,0,1,0,0,0.0294627825494395,0.0,2,1,0
10626,0,0,1,0,0,1,0,0,-0.271067535527522,-0.126972440151537,3,1,0
10627,0,0,1,0,0,1,0,0,0.0,0.11389206879267698,3,1,0
10628,1,0,0,0,0,1,0,0,0.10455148918329402,-0.0944911182523068,3,0,0
10629,0,1,0,0,0,1,0,0,-0.14335365966423902,0.0472455591261534,4,0,0
10630,0,0,1,0,0,1,0,0,0.00736569563735987,0.10995370370370401,4,1,1
10631,1,0,0,0,0,1,0,0,-0.202189218438587,-0.0282666885541653,1,0,1
10632,0,0,1,0,0,1,0,0,0.0790130545501934,0.0,1,0,0
10633,1,0,0,0,0,1,0,0,0.10206207261596599,0.0,1,0,0
10634,1,0,0,0,0,1,0,0,0.0365722426873878,0.18708866918894101,2,0,0
10635,0,0,1,0,0,1,0,0,0.0266500895444513,0.0,5,0,0
10636,0,0,1,0,0,1,0,0,-0.263225330097166,0.176776695296637,0,0,0
10637,0,0,1,0,0,1,0,0,0.0545544725589981,0.0,0,1,0
10638,0,0,1,0,0,1,0,0,-0.133250447722257,0.0416666666666667,1,1,0
10639,0,0,1,0,0,1,0,0,0.14674196102342402,0.21875,1,1,1
10640,0,0,1,0,0,1,0,0,-0.103119738923038,0.0,2,1,1
10641,0,0,1,0,0,1,0,0,-0.0317219101147347,0.0,2,1,0
10642,0,0,1,0,0,1,0,0,-0.0209631372890605,-0.258033072965128,3,0,0
10643,0,0,1,0,0,1,0,0,0.07965992169842999,-0.104494384658018,4,1,0
10644,0,0,1,0,0,1,0,0,-0.0818317088384971,-0.0625,4,0,0
10645,0,0,1,0,0,1,0,0,-0.16290188598209,0.34375,5,0,0
10646,0,0,1,0,0,1,0,0,0.0625,0.19764235376052397,6,1,1
10647,0,0,1,0,0,1,0,0,-0.0409158544192486,0.0,6,1,0
10648,0,0,1,0,0,1,0,0,0.20996243082135999,0.30208333333333304,6,0,0
10649,1,0,0,0,0,1,0,0,0.0208333333333334,-0.0834778838900785,0,1,1
10650,0,0,1,0,0,1,0,0,-0.0674025181395081,0.28740492276009494,0,1,0
10651,0,0,1,0,0,1,0,0,0.0,0.10224697767877802,0,0,0
10652,0,0,1,0,0,1,0,0,-0.24549512651549105,0.117851130197758,1,0,0
10653,0,0,1,0,0,1,0,0,-0.29823111665585605,0.242681335848538,1,1,0
10654,0,0,1,0,0,1,0,0,0.0294627825494395,0.0,1,1,0
10655,0,0,1,0,0,1,0,0,0.125238668272508,0.11226851851851899,3,1,0
10656,0,0,1,0,0,1,0,0,0.0090367460128719,-0.101337000373387,4,0,0
10657,0,0,1,0,0,1,0,0,0.0701676749234765,-0.0188444590361102,5,0,0
10658,0,0,1,0,0,1,0,0,0.0,0.0,6,1,0
10659,0,0,1,0,0,1,0,0,-0.0654166666666666,0.0,0,0,1
10660,0,0,1,0,0,1,0,0,0.0286769667338202,0.0,3,1,0
10661,0,0,1,0,0,1,0,0,-0.0886510179083719,-0.167996000696445,0,1,1
10662,0,0,1,0,0,1,0,0,0.10228963604812101,-0.136098870816352,0,0,0
10663,1,0,0,0,1,0,0,0,0.041994290295110995,0.0416666666666667,1,0,0
10664,0,1,0,0,0,0,1,0,0.0739583333333334,0.0,1,0,0
10665,0,1,0,0,0,0,1,0,-0.193746150988161,0.0590569489076918,4,0,0
10666,0,1,0,0,0,0,1,0,-0.304083520499901,0.0658807845868411,0,0,0
10667,0,1,0,0,0,0,1,0,0.0302800871953097,-0.102365378106666,3,0,1
10668,1,0,0,0,0,0,1,0,-0.228291438559292,-0.10206207261596599,4,0,0
10669,0,1,0,0,0,0,1,0,0.0,0.3779644730092271,2,0,0
10670,0,1,0,0,0,0,1,0,-0.078192905271403,0.0510310363079829,3,0,1
10671,1,0,0,0,0,0,1,0,0.0155458855675967,0.00329403922934216,3,0,0
10672,0,1,0,0,0,0,1,0,0.0294627825494395,0.0395284707521047,0,0,0
10673,1,0,0,0,0,0,1,0,-0.21688190430892698,0.28256219410256395,1,0,1
10674,1,0,0,0,0,0,1,0,0.041930501499726,0.0,3,0,0
10675,0,1,0,0,0,0,1,0,0.0323631746817752,0.0,2,0,0
10676,0,1,0,0,0,0,1,0,0.0914306067184694,0.153093108923949,0,0,1
10677,0,1,0,0,0,0,1,0,-0.0727392967453307,-0.187760236072498,1,0,0
10678,0,1,0,0,0,0,1,0,0.0836596185016405,-0.0345481748995355,0,0,0
10679,1,0,0,0,0,0,1,0,0.0955691064428259,0.0,2,0,0
10680,0,1,0,0,0,0,1,0,0.263539774384018,-0.0833333333333333,4,0,0
10681,0,1,0,0,0,0,1,0,-0.199989215357345,0.0441941738241592,2,0,0
10682,0,1,0,0,0,0,1,0,0.0,0.0,2,0,0
10683,0,1,0,0,0,0,1,0,0.14019850403201,0.0,4,0,1
10684,1,0,0,0,1,0,0,0,-0.171004741243562,0.121533978016438,1,1,1
10685,0,0,1,0,1,0,0,0,-0.0559651880433477,-0.0833333333333333,5,1,0
10686,0,0,1,0,1,0,0,0,-0.0276933206169552,0.153093108923949,4,0,0
10687,1,0,0,0,0,0,1,0,-0.23457871581420897,0.0,2,0,0
10688,1,0,0,0,0,0,1,0,0.099189148353539,0.0,4,0,0
10689,1,0,0,0,0,0,1,0,0.0,0.0395284707521047,3,0,0
10690,1,0,0,0,0,0,1,0,-0.28942355161042893,0.125706643066733,0,0,0
10691,1,0,0,0,0,0,1,0,-0.17577356950527404,-0.0833333333333333,1,0,0
10692,1,0,0,0,0,0,1,0,0.0257402427368867,-0.0576456865134862,0,0,0
10693,1,0,0,0,0,0,1,0,0.16123304174393,0.0,3,0,0
10694,1,0,0,0,0,0,1,0,-0.0564002529689101,0.208333333333333,0,0,0
10695,1,0,0,0,0,0,1,0,0.185615530061469,-0.00288722861326497,4,0,0
10696,1,0,0,0,0,0,1,0,-0.138007320486315,-0.167824074074074,3,0,0
10697,1,0,0,0,0,0,1,0,-0.0155127215939048,-0.144937726091051,0,0,0
10698,1,0,0,0,0,0,1,0,0.101650776852824,-0.10749353750513099,1,0,0
10699,1,0,0,0,0,0,1,0,-0.0574099158464807,0.0729166666666667,3,0,0
10700,1,0,0,0,0,0,1,0,0.06875,0.10050378152592099,4,0,0
10701,1,0,0,0,0,0,1,0,-0.37267799624996506,-0.0944911182523068,6,0,0
10702,1,0,0,0,0,0,1,0,0.056934965482304006,0.0883883476483184,4,0,0
10703,1,0,0,0,0,0,1,0,0.0,0.0,6,0,0
10704,1,0,0,0,0,0,1,0,-0.10660035817780499,0.04150489428971,6,0,0
10705,0,1,0,0,0,0,1,0,-0.174887614013816,0.0130208333333333,2,0,1
10706,0,1,0,0,0,0,1,0,-0.144412723546861,-0.258333333333333,0,0,0
10707,0,1,0,0,0,0,1,0,-0.232448003248825,-0.00694444444444434,0,0,1
10708,0,1,0,0,0,0,1,0,0.114928511160446,0.0751335627770078,3,0,0
10709,0,1,0,0,0,0,1,0,-0.0521286035142687,0.0,2,0,0
10710,0,1,0,0,0,0,1,0,-0.15222132872035402,-0.208333333333333,2,0,0
10711,0,1,0,0,0,0,1,0,-0.168287407681625,-0.201388888888889,2,0,0
10712,0,1,0,0,0,0,1,0,0.11417676788820401,0.0,3,0,0
10713,0,1,0,0,0,0,1,0,0.180712492182798,0.0354341693446151,0,0,0
10714,0,1,0,0,0,0,1,0,0.0340965453493738,-0.0833333333333333,0,0,0
10715,0,1,0,0,0,0,1,0,-0.0849471604229385,-0.0992063492063492,0,0,0
10716,0,1,0,0,0,0,1,0,-0.0993807989999905,0.176776695296637,1,0,0
10717,0,1,0,0,0,0,1,0,0.139583333333333,-0.0416666666666667,2,0,0
10718,0,1,0,0,0,0,1,0,-0.16068110651043602,-0.04861111111111099,2,0,0
10719,0,1,0,0,0,0,1,0,-0.111779232446277,-0.125,5,0,0
10720,0,1,0,0,0,0,1,0,0.20625,0.0674603174603175,5,0,0
10721,0,1,0,0,0,0,1,0,0.33662460877384304,0.111803398874989,0,0,0
10722,0,1,0,0,0,0,1,0,0.0851367789071514,0.125,1,0,0
10723,0,1,0,0,0,0,1,0,0.0628894118671816,0.0883883476483184,0,0,0
10724,0,1,0,0,0,0,1,0,-0.0062423564371869205,-0.0729166666666667,3,0,0
10725,0,1,0,0,0,0,1,0,-0.0147367745715464,0.0,2,0,0
10726,0,1,0,0,0,0,1,0,0.10323708024175302,0.0,2,0,0
10727,0,1,0,0,0,0,1,0,-0.148707499658038,-0.0883883476483184,5,0,0
10728,0,1,0,0,0,0,1,0,-0.0712358461581964,-0.0863704372488385,5,0,0
10729,0,1,0,0,0,0,1,0,0.21764961448017,-0.180421959121758,4,0,0
10730,0,1,0,0,0,0,1,0,0.0292470157628858,-0.051559869461519,0,0,0
10731,0,1,0,0,0,0,1,0,-0.3642647594824771,-0.131944444444444,0,0,0
10732,0,1,0,0,0,0,1,0,-0.0209394831788165,-0.194348314531182,2,0,1
10733,0,1,0,0,0,0,1,0,-0.18299311858654702,-0.0288722861326493,0,0,0
10734,0,1,0,0,0,0,1,0,0.00698771242968684,0.0,6,0,0
10735,0,1,0,0,0,0,1,0,-0.0700478109722984,-0.061214229011940006,3,0,0
10736,0,1,0,0,0,0,1,0,0.0170482726746869,-0.26516504294495497,6,0,0
10737,0,1,0,0,0,0,1,0,-0.0559016994374947,0.07875,0,0,0
10738,0,1,0,0,0,0,1,0,-0.6125110912926569,0.0813673518283754,3,0,0
10739,0,1,0,0,0,0,1,0,-0.0571753571428572,0.0833333333333333,3,0,0
10740,0,1,0,0,0,0,1,0,-0.0510310363079829,0.0768609153513149,4,0,0
10741,0,1,0,0,0,0,1,0,-0.0822166696073056,0.0244700057036839,5,0,0
10742,0,1,0,0,0,0,1,0,0.0928799324520106,-0.0980525677267487,6,0,0
10743,0,1,0,0,0,0,1,0,0.163724574821445,0.261568675071289,6,0,0
10744,0,1,0,0,0,0,1,0,-0.0359375,0.11858541225631401,1,0,0
10745,0,1,0,0,0,0,1,0,0.0722939681029758,0.076388888888889,5,0,0
10746,0,1,0,0,0,0,1,0,0.041992486164272,0.184466196843155,5,0,0
10747,0,1,0,0,0,0,1,0,-0.0409158544192486,-0.23717082451262803,5,0,0
